geneID,GeneName,Chrom,Strand,Start,End,GeneLength,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,GeneType,GeneDescription
ENSG00000184178,SCFD2,chr4,-,53739149,54232242,3176,4.731940119,4.405793452,4.270241472,3.481382114,3.691085079,3.262136626,protein_coding,sec1_family_domain_containing_2
ENSG00000166068,SPRED1,chr15,+,38544527,38649450,7780,14.94840189,16.26947773,15.55745674,16.0098871,16.02048855,15.14538294,protein_coding,sprouty-related_EVH1_domain_containing_1
ENSG00000268095,CTC-429C10.2,chr19,+,52391278,52403716,579,0.159730483,0,0,0,0.289239729,0.370857237,antisense,-
ENSG00000137757,CASP5,chr11,-,104864962,104893895,1488,0,0,0,0,0,0,protein_coding,caspase_5_apoptosis-related_cysteine_peptidase
ENSG00000267147,CTC-548K16.1,chr19,+,14444555,14454725,765,0.423129181,0.457281046,0.334499616,0.537801835,0.930387794,0.491204047,lincRNA,-
ENSG00000253424,CTC-436K13.3,chr5,+,157683145,157685444,548,0,0,0,0,0,0,lincRNA,-
ENSG00000205030,OR5L2,chr11,+,55594695,55595630,936,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_5_subfamily_L_member_2
ENSG00000267012,CTC-360P9.1,chr19,-,32377610,32399190,536,0,0,0,0,0,0,lincRNA,-
ENSG00000145332,KLHL8,chr4,-,88081255,88141760,5621,6.383876972,6.887282218,6.680694044,6.880151206,6.293897151,6.503675405,protein_coding,kelch-like_family_member_8
ENSG00000267753,CTC-439O9.2,chr19,-,31827904,31829830,1927,0,0,0,0,0,0,sense_intronic,-
ENSG00000136161,RCBTB2,chr13,-,49063095,49107369,3232,3.376579845,2.904343029,3.305538242,2.434522577,2.422405102,2.225659778,protein_coding,regulator_of_chromosome_condensation_(RCC1)_and_BTB_(POZ)_domain_containing_protein_2
ENSG00000249655,CTC-325J23.2,chr5,-,79926132,79927409,549,0,0,0,0.2810235,0,0.58668399,antisense,-
ENSG00000148513,ANKRD30A,chr10,+,37414785,37673039,4762,0,0,0.013434072,0,0,0,protein_coding,ankyrin_repeat_domain_30A
ENSG00000233136,USP17L11,chr4,+,9217131,9218723,1593,0,0,0,0,0,0,protein_coding,ubiquitin_specific_peptidase_17-like_family_member_11
ENSG00000233135,RPS27P18,chr10,-,127162255,127162501,247,0,0,0,0,0,0,pseudogene,ribosomal_protein_S27_pseudogene_18
ENSG00000181396,OGFOD3,chr17,-,80347099,80376513,4287,11.35824574,11.75042688,12.71402843,10.73651362,10.96737746,10.19286454,protein_coding,2-oxoglutarate_and_iron-dependent_oxygenase_domain_containing_3
ENSG00000203722,RAET1G,chr6,-,150238014,150244257,1107,0.208861675,0.421342969,0.462316542,1.95117129,0.869874767,1.794235455,protein_coding,retinoic_acid_early_transcript_1G
ENSG00000223443,USP17L2,chr8,-,11994677,11996586,1910,0,0,0,0,0,0,protein_coding,ubiquitin_specific_peptidase_17-like_family_member_2
ENSG00000151725,MLF1IP,chr4,-,185615772,185655287,1998,20.59827707,20.28068903,19.75544182,17.03947592,18.35629973,17.06096423,protein_coding,MLF1_interacting_protein
ENSG00000140464,PML,chr15,+,74287014,74340153,5393,8.154295949,8.291981584,8.884816532,8.801668516,9.145161688,9.71504303,protein_coding,promyelocytic_leukemia
ENSG00000228797,FAM207BP,chr13,+,19271143,19271647,505,0.183136534,0.230904291,0.38003793,0.203672477,0.248717529,0.318900506,pseudogene,family_with_sequence_similarity_207_member_B_pseudogene
ENSG00000106038,EVX1,chr7,+,27282164,27290112,2712,6.564587133,5.740040562,6.251054072,2.977170416,2.856002356,2.751379177,protein_coding,even-skipped_homeobox_1
ENSG00000214946,TBC1D26,chr17,+,15635561,15649476,3772,0,0.015456875,0,0,0,0.014231597,protein_coding,TBC1_domain_family_member_26
ENSG00000149582,TMEM25,chr11,+,118401756,118417995,3241,5.30762562,5.342823205,5.605784209,5.18874645,4.366306187,4.819913997,protein_coding,transmembrane_protein_25
ENSG00000251613,CTC-347C20.1,chr5,-,71982939,72058554,958,0,0,0,0,0,0,lincRNA,-
ENSG00000186265,BTLA,chr3,-,112182815,112218408,3213,0,0,0.059732074,0,0.013030641,0.016707621,protein_coding,B_and_T_lymphocyte_associated
ENSG00000165240,ATP7A,chrX,+,77166194,77305892,8483,3.205267145,2.659836144,3.069318867,4.07392973,4.328392586,4.701805697,protein_coding,ATPase_Cu++_transporting_alpha_polypeptide
ENSG00000196366,C9orf163,chr9,+,139377947,139380518,2572,0.395537887,0.317358735,0.47258475,0.499876559,0.732517606,0.417430677,protein_coding,chromosome_9_open_reading_frame_163
ENSG00000268148,VN1R91P,chr19,+,23473651,23473819,169,0,0,0,0,0,0,pseudogene,vomeronasal_1_receptor_91_pseudogene
ENSG00000183729,NPBWR1,chr8,+,53850991,53853677,2687,0,0,0,0,0,0,protein_coding,neuropeptides_B/W_receptor_1
ENSG00000250258,CTC-431G16.2,chr5,-,79070171,79112013,460,0.100526032,0,0.139071851,0.335395438,0.091016197,0.466796392,antisense,-
ENSG00000211817,TRAV38-2DV8,chr14,+,22748988,22749631,395,0,0,0,0,0,0,TR_V_gene,T_cell_receptor_alpha_variable_38-2/delta_variable_8
ENSG00000211816,TRAV38-1,chr14,+,22739851,22740446,353,0,0,0,0,0,0,TR_V_gene,T_cell_receptor_alpha_variable_38-1
ENSG00000196588,MKL1,chr22,-,40806285,41032706,4505,7.924262944,8.308710325,7.89545319,9.09823717,8.856754842,8.794008836,protein_coding,megakaryoblastic_leukemia_(translocation)_1
ENSG00000176720,BOK,chr2,+,242498136,242513546,2650,27.18679123,26.66552454,27.97915723,39.25940709,42.15183343,38.69125568,protein_coding,BCL2-related_ovarian_killer
ENSG00000268262,CTC-246B18.8,chr19,-,39805291,39811498,877,0,0.265921703,0.21883598,0.234560093,0.238696983,0.061210473,sense_overlapping,-
ENSG00000177453,NIM1,chr5,+,43192173,43280952,2929,0.126301058,0.059716627,0.174730083,0.175579722,0.028588222,0.018327615,protein_coding,Serine/threonine-protein_kinase_NIM1_
ENSG00000249412,CTC-563A5.2,chr5,+,179390615,179391419,569,0.081268849,0,0,0,0,0,antisense,-
ENSG00000241641,RPS23P6,chr16,+,12175094,12175759,431,0,0,0,0,0,0,pseudogene,ribosomal_protein_S23_pseudogene_6
ENSG00000237440,ZNF737,chr19,-,20718631,20748615,2867,0.129032368,0.264368097,0.223135861,0.143501362,0.160635493,0.093619786,protein_coding,zinc_finger_protein_737
ENSG00000137098,SPAG8,chr9,-,35808042,35812269,2481,0.018638442,0.046999866,0.051570376,0.186556108,0.033750464,0.021637076,protein_coding,sperm_associated_antigen_8
ENSG00000204228,HSD17B8,chr6,+,33172419,33174608,990,21.20591573,21.3778889,22.93983159,22.44100383,21.94869388,20.71350051,protein_coding,hydroxysteroid_(17-beta)_dehydrogenase_8
ENSG00000269751,CTC-273B12.8,chr19,+,48983104,48985571,2468,0,0,0,0,0,0,lincRNA,-
ENSG00000240891,PLCXD2,chr3,+,111393523,111565294,2063,0.582787855,0.5369672,0.651204111,0.623210136,0.304416753,0.364295779,protein_coding,phosphatidylinositol-specific_phospholipase_C_X_domain_containing_2
ENSG00000175137,SH3BP5L,chr1,-,249104648,249120832,4122,8.391314208,8.2037684,7.620273721,10.0558962,9.984401768,8.907861283,protein_coding,SH3-binding_domain_protein_5-like
ENSG00000226055,PAICSP1,chr9,+,37878113,37879490,1217,0.341970233,0.191629691,0.262830943,0.12677231,0.344021781,0.308768361,pseudogene,phosphoribosylaminoimidazole_carboxylase_phosphoribosylaminoimidazole_succinocarboxamide_synthetase_pseudogene_1
ENSG00000109674,NEIL3,chr4,+,178230990,178284097,2408,3.955916451,4.188736159,4.011599158,4.442225287,3.477363019,3.321659543,protein_coding,nei_endonuclease_VIII-like_3_(E._coli)
ENSG00000249610,CTC-441N14.1,chr5,-,121490191,121491710,428,0,0,0,0,0.097821147,0,antisense,-
ENSG00000214216,IQCJ,chr3,+,158680717,158984096,1460,0.031672585,0.19966895,0,0,0,0,protein_coding,IQ_motif_containing_J
ENSG00000258244,OSTF1P1,chr12,+,115025999,115026607,609,0,0,0,0,0,0,pseudogene,osteoclast_stimulating_factor_1_pseudogene_1
ENSG00000181214,OR8G2P,chr11,+,124095437,124096365,927,0,0,0,0,0,0,pseudogene,-
ENSG00000143507,DUSP10,chr1,-,221874766,221915518,2676,7.154027495,6.645185603,6.645929862,13.74085195,12.53207326,12.47755827,protein_coding,dual_specificity_phosphatase_10
ENSG00000261461,UBE2MP1,chr16,-,34404063,34404612,550,0.084076318,0,0.348943917,0.467520913,0.532858464,0.292808646,pseudogene,ubiquitin-conjugating_enzyme_E2M_pseudogene_1
ENSG00000251381,CTC-497E21.4,chr11,-,12984057,13011095,1558,1.187213731,0.785860077,0.739098156,0.198051221,0.322470737,0.379009908,processed_transcript,-
ENSG00000114125,RNF7,chr3,+,141457046,141466402,2763,23.16282778,22.19873568,23.06086112,22.26096682,20.97160761,22.12932516,protein_coding,ring_finger_protein_7
ENSG00000184659,FOXD4L4,chr9,-,70426623,70429731,3109,0,0,0,0,0.013466533,0,protein_coding,forkhead_box_D4-like_4
ENSG00000198010,DLGAP2,chr8,+,1449532,1656642,10132,0,0,0,0,0,0,protein_coding,discs_large_(Drosophila)_homolog-associated_protein_2
ENSG00000225438,KRT41P,chr17,-,39562764,39568027,1293,0,0,0,0,0,0,pseudogene,keratin_41_pseudogene
ENSG00000119446,RBM18,chr9,-,124999903,125027118,4974,7.930117516,7.619052408,7.215295915,6.120820639,5.563808795,6.04376511,protein_coding,RNA_binding_motif_protein_18
ENSG00000231249,ITPR1-AS1,chr3,-,4532575,4534847,858,0.053895076,0.067952603,0.074560666,0,0,0.1251319,antisense,ITPR1_antisense_RNA_1_(head_to_head)
ENSG00000231245,C1DP1,chr10,-,32800264,32800665,402,0.575148941,0.290066335,0.79568472,0.63964304,0.104147887,0.267072563,pseudogene,C1D_nuclear_receptor_corepressor_pseudogene_1
ENSG00000196139,AKR1C3,chr10,+,5077546,5149878,1807,14.45861415,14.55163439,15.47107,17.84444791,13.85541536,14.37846552,protein_coding,aldo-keto_reductase_family_1_member_C3
ENSG00000235636,NUS1P1,chrX,-,47372001,47372882,882,0.524285429,0.661035526,0.870381653,0.583075969,0.85443777,0.365180851,pseudogene,nuclear_undecaprenyl_pyrophosphate_synthase_1_homolog_(S._cerevisiae)_pseudogene_1
ENSG00000253713,CTC-264O10.2,chr5,-,166543323,166546590,490,0,0,0,0,0,0,lincRNA,-
ENSG00000237972,TUBG1P,chr7,+,43958296,43959653,1358,0.034051528,0.171732941,0,0,0.123320915,0.079059772,pseudogene,tubulin_gamma_1_pseudogene
ENSG00000237970,TMEM161BP1,chr10,+,37626343,37627799,1457,0,0,0,0,0,0,pseudogene,transmembrane_protein_161B_pseudogene_1
ENSG00000167286,CD3D,chr11,-,118209669,118213459,861,0,0,0,1.433513601,2.042314671,2.182178256,protein_coding,CD3d_molecule_delta_(CD3-TCR_complex)
ENSG00000237353,PATE4,chr11,+,125703211,125709964,1983,0,0,0,0,0,0,protein_coding,prostate_and_testis_expressed_4
ENSG00000268785,RPL7P50,chr19,+,6593340,6594066,727,0,0,0,0.070739065,0,0,pseudogene,ribosomal_protein_L7_pseudogene_50
ENSG00000232455,LARS2-AS1,chr3,-,45525466,45551037,575,0.080420826,0,0,0,0,0,antisense,LARS2_antisense_RNA_1
ENSG00000176894,PXMP2,chr12,+,133264192,133297276,1050,0.792719568,1.388174604,1.096680883,0.783654102,0.677853965,0.766879787,protein_coding,peroxisomal_membrane_protein_2_22kDa
ENSG00000180155,LYNX1,chr8,-,143845752,143859640,4706,0,0,0,0.043712113,0.124552552,0.13688462,protein_coding,Ly6/neurotoxin_1
ENSG00000263331,CTC-508F8.1,chr16,+,21132079,21141429,405,0,0,0,0,0,0,antisense,-
ENSG00000214530,STARD10,chr11,-,72465774,72505213,1963,138.1370048,132.2591663,142.3832205,225.515131,220.5132824,210.1867871,protein_coding,StAR-related_lipid_transfer_(START)_domain_containing_10
ENSG00000132600,PRMT7,chr16,+,68344877,68392466,4238,10.40935441,9.836451946,10.76280927,8.093914439,6.549815915,7.397368027,protein_coding,protein_arginine_methyltransferase_7
ENSG00000132604,TERF2,chr16,-,69389464,69442474,2983,12.6339958,12.93892279,13.5966861,13.94726318,13.15112348,13.96477038,protein_coding,telomeric_repeat_binding_factor_2
ENSG00000227166,STSP1,chrY,+,17659096,17705211,1151,0,0,0,0,0,0,pseudogene,steroid_sulfatase_(microsomal)_pseudogene_1
ENSG00000186417,GLDN,chr15,+,51633826,51700210,4971,0.437210384,0.30494602,0.360339055,0.54830958,0.421116986,0.34556643,protein_coding,gliomedin
ENSG00000151490,PTPRO,chr12,+,15475331,15750333,5301,0.01744651,0,0.03620433,0,0,0,protein_coding,protein_tyrosine_phosphatase_receptor_type_O
ENSG00000104497,SNX16,chr8,-,82711816,82755101,3452,1.527110408,2.144995173,2.03853872,2.294265431,3.286813196,2.970215166,protein_coding,sorting_nexin_16
ENSG00000151498,ACAD8,chr11,+,134123389,134135749,3315,14.66072867,14.68575667,15.07178076,15.49800095,14.73885823,15.18954052,protein_coding,acyl-CoA_dehydrogenase_family_member_8
ENSG00000196735,HLA-DQA1,chr6,+,32595956,32614839,5450,0,0,0,0,0,0,protein_coding,major_histocompatibility_complex_class_II_DQ_alpha_1
ENSG00000140157,NIPA2,chr15,-,23004684,23034427,3233,24.42972255,24.32762038,23.78459879,25.05351011,24.96766008,25.1388555,protein_coding,non_imprinted_in_Prader-Willi/Angelman_syndrome_2
ENSG00000180979,LRRC57,chr15,-,42834720,42841000,2649,8.029939002,7.13109853,7.462315178,9.299236282,8.202796126,9.342095406,protein_coding,leucine_rich_repeat_containing_57
ENSG00000241211,IQCJ-SCHIP1-AS1,chr3,-,159483176,159486401,508,0,0,0,0,0,0,antisense,IQCJ-SCHIP1_readthrough_antisense_RNA_1
ENSG00000253797,UTP14C,chr13,+,52598827,52607736,5529,5.929745008,6.263733046,5.322409781,6.390044385,6.837820225,7.291530188,protein_coding,UTP14_U3_small_nucleolar_ribonucleoprotein_homolog_C_(yeast)
ENSG00000149212,SESN3,chr11,-,94898704,94965705,9531,2.396761679,2.667112931,2.44991751,0.73382781,0.768734013,0.765994709,protein_coding,sestrin_3
ENSG00000179921,GPBAR1,chr2,+,219124219,219128582,2003,0.069259074,0.087324014,0.095815853,0.051350275,0.062707115,0.16080355,protein_coding,G_protein-coupled_bile_acid_receptor_1
ENSG00000162521,RBBP4,chr1,+,33116743,33146258,2385,51.22486267,55.10092804,50.26645638,47.2009898,49.1876717,48.59477662,protein_coding,retinoblastoma_binding_protein_4
ENSG00000165555,NOXRED1,chr14,-,77860364,77889860,2023,0.160006833,0.086460702,0.189737177,0.152527831,0.517393114,0.318427593,protein_coding,NADP-dependent_oxidoreductase_domain_containing_1
ENSG00000253134,CTC-436K13.2,chr5,+,157702719,157705821,346,0,0,0,0,0,0,lincRNA,-
ENSG00000254642,COX6CP5,chr11,+,7999028,7999255,228,0,0,0,0,0,0,pseudogene,cytochrome_c_oxidase_subunit_VIc_pseudogene_5
ENSG00000240990,HOXA11-AS,chr7,+,27224137,27228912,1723,20.45060059,22.40093249,19.60404596,20.44556053,20.58138757,20.37594699,antisense,HOXA11_antisense_RNA
ENSG00000232928,DDX3YP1,chrX,+,73340847,73351758,1950,0,0,0,0,0,0,pseudogene,DEAD_(Asp-Glu-Ala-Asp)_box_polypeptide_3_Y-linked_pseudogene_1
ENSG00000196074,SYCP2,chr20,-,58438618,58508710,5567,0.024919333,0.052365128,0.068948861,0.064665188,0.030082594,0.038571284,protein_coding,synaptonemal_complex_protein_2
ENSG00000120094,HOXB1,chr17,-,46605888,46608359,2020,0.022892067,0,0,0,0.020726461,0,protein_coding,homeobox_B1
ENSG00000175697,GPR156,chr3,-,119883492,120003941,4442,0.02082034,0.039376407,0.086411146,0,0.047126802,0.024170007,protein_coding,G_protein-coupled_receptor_156
ENSG00000161921,CXCL16,chr17,-,4636821,4643217,2222,26.99182779,27.36740625,26.37232905,40.4799048,38.38163689,37.51912766,protein_coding,chemokine_(C-X-C_motif)_ligand_16
ENSG00000253693,CTC-535M15.2,chr5,+,164776036,165205694,734,0,0,0,0,0,0,processed_transcript,-
ENSG00000167566,NCKAP5L,chr12,-,50184929,50222533,4900,2.651835699,2.819977552,3.041983877,2.109568855,2.238626958,2.15821883,protein_coding,NCK-associated_protein_5-like
ENSG00000249965,CDC42P4,chr4,+,110476326,110476888,563,0.164269893,0,0,0.091345116,0,0.095349174,pseudogene,cell_division_cycle_42_pseudogene_4
ENSG00000173338,KCNK7,chr11,-,65360326,65363467,1563,0.147926983,0.074604393,0.122788966,0.88837947,0.723238113,1.03035672,protein_coding,potassium_channel_subfamily_K_member_7
ENSG00000132950,ZMYM5,chr13,-,20397622,20437776,3268,3.806331465,4.174718484,4.46323615,4.689515156,4.919553576,5.814957505,protein_coding,zinc_finger_MYM-type_5
ENSG00000132958,TPTE2,chr13,-,19997017,20110903,1793,0,0,0.071358674,0.086046794,0.046701005,0.119758137,protein_coding,transmembrane_phosphoinositide_3-phosphatase_and_tensin_homolog_2
ENSG00000271228,CTC-336P14.1,chr2,+,32238130,32238437,308,0.450408846,0.378593074,0,0.166971755,0.135933282,0,antisense,-
ENSG00000067225,PKM,chr15,-,72491370,72524164,3016,1143.001652,1106.758104,1124.046392,1158.103246,1129.921426,1163.213737,protein_coding,pyruvate_kinase_muscle
ENSG00000170819,BFSP2,chr3,+,133118839,133194066,1558,0,0,0,0,0,0,protein_coding,beaded_filament_structural_protein_2_phakinin
ENSG00000171448,ZBTB26,chr9,-,125677845,125693779,4443,4.673114268,4.645370247,4.492368234,3.599795282,3.684486438,4.071729502,protein_coding,zinc_finger_and_BTB_domain_containing_26
ENSG00000269044,CTC-429P9.3,chr19,-,16744614,16746080,1467,1.166293843,1.669216088,1.395458519,1.542468452,1.198659122,1.683267154,sense_intronic,-
ENSG00000269043,CTC-513N18.6,chr19,+,20615358,20711421,811,0,0,0,0,0,0.132383687,lincRNA,-
ENSG00000267322,SCARNA17,chr18,+,47340393,47377429,1615,0.028632802,0.108303406,0.198058983,0.222904708,0.103696472,0.132957486,antisense,-
ENSG00000105821,DNAJC2,chr7,-,102952921,102985320,3033,19.31703993,19.53055941,20.26973375,15.4977094,17.18594665,17.27439072,protein_coding,DnaJ_(Hsp40)_homolog_subfamily_C_member_2
ENSG00000139289,PHLDA1,chr12,-,76419227,76427712,8069,52.58599095,56.86543977,54.91106141,30.38856965,31.93113049,30.3767651,protein_coding,pleckstrin_homology-like_domain_family_A_member_1
ENSG00000105792,C7orf63,chr7,+,89874488,89940377,6966,0.212423657,0.284569815,0.257141177,0.191948006,0.24642054,0.215774387,protein_coding,chromosome_7_open_reading_frame_63
ENSG00000147100,SLC16A2,chrX,+,73641085,73753752,4363,3.264388779,3.661497442,3.607006799,4.856302494,4.798011775,5.610543847,protein_coding,solute_carrier_family_16_member_2_(thyroid_hormone_transporter)
ENSG00000185483,ROR1,chr1,+,64239693,64647181,5832,5.312435379,5.918308187,5.385934204,3.350887203,3.539206656,2.991514945,protein_coding,receptor_tyrosine_kinase-like_orphan_receptor_1
ENSG00000212125,TAS2R15,chr12,-,11117024,11117951,928,0.149489143,0,0.137872956,0.387921447,0.3609263,0.289232678,pseudogene,taste_receptor_type_2_member_15_pseudogene
ENSG00000250124,CTC-261N6.2,chr5,-,85676478,85677244,767,0,0,0,0,0,0,lincRNA,-
ENSG00000186599,DEFB105B,chr8,+,7345191,7347115,331,0,0,0,0,0,0,protein_coding,defensin_beta_105B
ENSG00000196504,PRPF40A,chr2,-,153508107,153574511,8048,27.79230022,28.39824388,28.26642285,26.62104046,28.59659254,29.52887391,protein_coding,PRP40_pre-mRNA_processing_factor_40_homolog_A_(S._cerevisiae)
ENSG00000197454,OR2L5,chr1,+,248185250,248186188,939,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_2_subfamily_L_member_5
ENSG00000256407,CYB5RL,chr1,-,54606897,54665746,2382,0,0,0,0,0,0.02253635,protein_coding,NADH-cytochrome_b5_reductase-like;_Uncharacterized_protein_
ENSG00000182459,TEX19,chr17,+,80317123,80321652,1936,0.310509128,0.361384298,0.42957111,0.956292777,1.01641022,0.998211293,protein_coding,testis_expressed_19
ENSG00000155962,CLIC2,chrX,-,154505500,154563966,2655,0.069667759,0.021959824,0,0.038739963,0.078846423,0.121314317,protein_coding,chloride_intracellular_channel_2
ENSG00000151240,DIP2C,chr10,-,320130,735683,7894,1.646059656,1.743043662,1.750466065,1.5309622,1.463822702,1.502866773,protein_coding,DIP2_disco-interacting_protein_2_homolog_C_(Drosophila)
ENSG00000123685,BATF3,chr1,-,212859760,212873327,2357,0,0,0,0,0,0,protein_coding,basic_leucine_zipper_transcription_factor_ATF-like_3
ENSG00000169016,E2F6,chr2,-,11584501,11606297,3296,7.688289503,8.473087584,8.307180229,6.615647872,7.469071918,7.9154279,protein_coding,E2F_transcription_factor_6
ENSG00000240375,VPS26AP1,chr3,+,113638069,113639047,979,0,0.059553967,0,0.05253044,0,0,pseudogene,vacuolar_protein_sorting_26_homolog_A_(S._pombe)_pseudogene_1
ENSG00000130544,ZNF557,chr19,+,7069455,7087979,5990,2.007164183,1.898021703,1.922395537,2.103453858,2.313543606,2.222543089,protein_coding,zinc_finger_protein_557
ENSG00000157954,WIPI2,chr7,+,5229819,5273457,4476,19.29848279,20.46348005,19.8522271,21.19825052,20.21348549,20.54435998,protein_coding,WD_repeat_domain_phosphoinositide_interacting_2
ENSG00000253302,STAU2-AS1,chr8,+,74332239,74353761,2076,0,0.028084457,0,0,0,0.051716363,lincRNA,STAU2_antisense_RNA_1
ENSG00000121797,CCRL2,chr3,+,46448654,46451014,1796,4.119552323,3.700768375,4.167509478,4.180615737,4.825480125,5.170887652,protein_coding,chemokine_(C-C_motif)_receptor-like_2
ENSG00000257411,PA2G4,chr12,+,56495115,56503073,489,0,0,0,0,0,0,protein_coding,Uncharacterized_protein_
ENSG00000161583,TBC1D3G,chr17,-,34745936,34808104,3389,0,0,0,0,0,0,protein_coding,TBC1_domain_family_member_3G
ENSG00000231086,TSSK1A,chr22,+,19112392,19113159,768,0.240843619,0.075915799,0.249894732,0.267850523,0,0.279591589,pseudogene,testis-specific_serine_kinase_1A_pseudogene
ENSG00000248950,LDHBP3,chr5,-,92176514,92177335,822,0,0,0,0,0,0,pseudogene,lactate_dehydrogenase_B_pseudogene_3
ENSG00000241850,GSTTP1,chr22,-,24340828,24347258,593,0,0,0,0,0,0,pseudogene,glutathione_S-transferase_theta_pseudogene_1
ENSG00000248482,CTC-276P9.3,chr5,-,134460070,134466939,541,0,0,0,0,0,0,lincRNA,-
ENSG00000248483,POU5F2,chr5,-,93075976,93077309,1334,0,0,0,0.0385512,0.031384896,0,protein_coding,POU_domain_class_5_transcription_factor_2
ENSG00000175711,B3GNTL1,chr17,-,80900031,81009686,3324,2.615370417,2.543316286,2.886870554,2.398084106,2.506505024,2.325556033,protein_coding,UDP-GlcNAc:betaGal_beta-13-N-acetylglucosaminyltransferase-like_1
ENSG00000237669,HCG4P3,chr6,-,29973898,29974893,996,0.41784917,0.760987283,0.385379828,0.206535343,0.168142372,0.377280217,pseudogene,HLA_complex_group_4_pseudogene_3
ENSG00000147697,GSDMC,chr8,-,130760442,130799134,2714,0,0.021482437,0.0235715,0,0,0,protein_coding,gasdermin_C
ENSG00000136002,ARHGEF4,chr2,+,131594489,131804836,4788,1.506630759,1.570829157,1.857195939,2.38447383,2.535831395,2.892616741,protein_coding,Rho_guanine_nucleotide_exchange_factor_(GEF)_4
ENSG00000136003,ISCU,chr12,+,108956358,108963160,3685,17.22937081,17.98938671,17.72496216,16.38416573,15.50856724,15.1502981,protein_coding,iron-sulfur_cluster_scaffold_homolog_(E._coli)
ENSG00000118873,RAB3GAP2,chr1,-,220321635,220445796,7257,10.9981602,10.89421524,10.44619898,13.37946028,14.49812646,14.661279,protein_coding,RAB3_GTPase_activating_protein_subunit_2_(non-catalytic)
ENSG00000270898,ASB3,chr2,-,53897430,54087297,2113,0,0,0.121103742,0.048677047,0.019814222,0.076216164,protein_coding,Ankyrin_repeat_and_SOCS_box_protein_3_
ENSG00000224036,CTSL1P2,chr10,+,48157041,48158148,391,0,0,0,0,0,0,pseudogene,cathepsin_L1_pseudogene_2
ENSG00000166347,CYB5A,chr18,-,71920530,71959251,5913,12.44224284,11.86181465,12.60419499,14.35059119,12.97161674,14.84346214,protein_coding,cytochrome_b5_type_A_(microsomal)
ENSG00000229122,AGBL5-IT1,chr2,+,27283906,27284683,339,0.136407005,0,1.320977464,0.303405902,0.494011218,0.633411034,sense_intronic,AGBL5_intronic_transcript_1_(non-protein_coding)
ENSG00000108469,RECQL5,chr17,-,73622925,73663269,3710,5.820755321,7.244699913,6.449035378,7.40220443,8.012369281,8.21863621,protein_coding,RecQ_protein-like_5
ENSG00000180066,C10orf91,chr10,+,134257831,134262912,1846,1.277541016,1.737098231,1.420853256,1.86653799,1.769047215,2.26823599,protein_coding,chromosome_10_open_reading_frame_91
ENSG00000127837,AAMP,chr2,-,219128850,219134980,2270,65.20729577,60.92313071,61.04212754,59.92299985,57.0098195,56.6612678,protein_coding,angio-associated_migratory_cell_protein
ENSG00000183607,GKN2,chr2,-,69172364,69180102,1498,0,0,0,0,0,0,protein_coding,gastrokine_2
ENSG00000112293,GPLD1,chr6,-,24424793,24495433,3489,0.437370355,0.367633515,0.403384102,0.38323583,0.37199512,0.600052112,protein_coding,glycosylphosphatidylinositol_specific_phospholipase_D1
ENSG00000164251,F2RL1,chr5,+,76114758,76131140,2914,42.0208474,45.39816863,42.12913033,42.85020092,42.62893836,44.28638661,protein_coding,coagulation_factor_II_(thrombin)_receptor-like_1
ENSG00000100739,BDKRB1,chr14,+,96722161,96735304,1687,0.164464641,0.345603636,0.227527154,1.005987501,1.19124934,1.209188046,protein_coding,bradykinin_receptor_B1
ENSG00000248727,CTC-236F12.4,chr5,-,55753622,55777773,656,0.422944892,0.444385163,0.195039791,0.391976375,0.446756334,0.081831685,protein_coding,Uncharacterized_protein_
ENSG00000203416,FAM32B,chr22,+,17694618,17695045,428,0,0,0,0,0,0,pseudogene,family_with_sequence_similarity_32_member_B_(pseudogene)
ENSG00000203414,BTBD7P1,chr10,-,13198684,13200136,1453,0.031825172,0,0,0,0.028814488,0,pseudogene,BTB_(POZ)_domain_containing_7_pseudogene_1
ENSG00000187815,ZFP69,chr1,+,40942887,40962015,2871,3.785044961,3.980304193,3.765742146,3.61836109,3.864463409,4.038739945,protein_coding,ZFP69_zinc_finger_protein
ENSG00000249518,CTC-327F10.1,chr5,-,147231207,147232222,1016,0,0,0,0,0,0,pseudogene,-
ENSG00000163322,FAM175A,chr4,-,84382092,84444501,2869,9.509503362,8.616456376,8.763126257,6.524760321,7.07762761,6.361707541,protein_coding,family_with_sequence_similarity_175_member_A
ENSG00000137193,PIM1,chr6,+,37137979,37143202,2650,17.11825558,17.71101258,18.49183299,21.28896173,20.83893115,20.31797353,protein_coding,pim-1_oncogene
ENSG00000241187,CTC-209L16.1,chr5,+,154108791,154109254,464,0,0,0,0,0,0,pseudogene,-
ENSG00000270544,CTC-523E23.14,chr19,-,35393106,35395099,442,0,0,0,0,0,0,lincRNA,-
ENSG00000165868,HSPA12A,chr10,-,118430703,118502085,5722,7.386432189,7.540102531,7.423646659,4.260143378,4.499909509,4.559463537,protein_coding,heat_shock_70kDa_protein_12A
ENSG00000204140,CLPSL1,chr6,+,35748794,35761452,602,0,0,0.212535055,0,0,0.178344137,protein_coding,colipase-like_1
